Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime,Confinement_Gain_vs_Lit,Synth_Gain_vs_Lit,Dielectric_Gain_vs_Lit,Composite_Benchmark_Index,Benchmark_Tier
Ba3PuO6 / Ba3Si2(B3O8)2,Ba3PuO6,Ba3Si2(B3O8)2,0.6069860448943902,79.85379855853402,0.0328974753956742,0.5905373071965532,0.6234347825922274,76.31356169555713,88.82673424401743,1.546818929946938,5.4031,3.8562,15.595128169790517,-0.1552237958657416,-0.0816866345106581,4.921,3.8989,20.770168664905515,0.2846214565465312,0.3095754931264199,Requires Buffer Layer (High Dislocation Risk),1.071,0.458,7.546,2.4751,Tier 2: Competitive Alternative
Ba3In2O6 / Ba3ZnB5PO14,Ba3In2O6,Ba3ZnB5PO14,0.604908511940814,78.20609780696343,0.0216578225298592,0.5940796006758843,0.6157374232057435,71.30715185810016,88.56758237689665,1.107916997726819,4.8405000000000005,3.7326,15.63042719367385,-0.5153917053796886,0.0600653699833895,4.7259,4.0268,14.792949491102233,0.4086184496818202,0.3273525564673656,Requires Buffer Layer (High Dislocation Risk),1.037,0.484,7.563,2.4748,Tier 2: Competitive Alternative
Ag3AsSe3 / Ba(ClO4)2,Ag3AsSe3,Ba(ClO4)2,0.6101061345813612,79.30883910468074,0.0417437760383723,0.589234246562175,0.6309780226005474,78.05884077840275,87.46857688198402,1.146016997726819,5.4454,4.2994,14.536388917989578,-0.8083313330215105,0.0335860817788528,4.9369,5.402,9.420891652656536,0.5655458290948907,0.4601881699690184,Requires Buffer Layer (High Dislocation Risk),1.194,0.68,7.034,2.4742,Tier 2: Competitive Alternative
Ba2Na2U(S2O)2 / Ba3Tb(BO2)9,Ba2Na2U(S2O)2,Ba3Tb(BO2)9,0.6228496487462485,76.54895008251698,0.0311783356070837,0.6072604809427067,0.6384388165497904,70.4595976544613,87.56525438161313,1.5081917121269697,5.1728,3.6646,15.338070084071123,-0.7676994809979951,0.0746056868416744,4.7776,4.2127,11.823928332217008,0.489022066822462,0.4083722264238333,Requires Buffer Layer (High Dislocation Risk),1.018,0.604,7.422,2.4738,Tier 2: Competitive Alternative
Ba2InCuO4 / AcCl3,Ba2InCuO4,AcCl3,0.6477708569631446,74.83384187428139,0.0303615924906425,0.6325900607178233,0.6629516532084658,67.46717132291641,86.88694933635459,1.3662169977268188,5.0865,3.7203,15.469499303872531,-0.7153995097916672,-0.0369056258903851,4.5464,6.0587,33.2636811543199,0.1336604420227527,0.3603860924565543,Requires Buffer Layer (High Dislocation Risk),1.033,0.533,7.485,2.4711,Tier 2: Competitive Alternative
Ba3Zr6BeCl18 / Ba3B6H2O13,Ba3Zr6BeCl18,Ba3B6H2O13,0.6332859284239594,74.99852509010063,0.0364477440744308,0.6150620563867439,0.6515098004611748,69.03858742011823,86.63231600806904,1.2822169977268187,5.0891,3.8069,15.483711135885049,-0.5955241584375002,0.0963250939084294,5.4707,3.942,27.94340760780156,0.1844132417945875,0.3333489517606134,Requires Buffer Layer (High Dislocation Risk),1.057,0.493,7.492,2.4684,Tier 2: Competitive Alternative
Ba2ThS6 / Ba(PO3)2,Ba2ThS6,Ba(PO3)2,0.6314180001117,76.22529860696555,0.0305506757908551,0.6161426622162725,0.6466933380071276,69.79158270910246,87.46325610188637,1.5637519865247549,5.4349,3.8712,15.351861952119572,-0.9974031263095244,-0.2064476131432114,5.9981,4.3882,26.840166052583317,0.1971421875886763,0.3447766529024902,Requires Buffer Layer (High Dislocation Risk),1.075,0.51,7.428,2.4655,Tier 2: Competitive Alternative
Ba(TbTe2)2 / AcCl3,Ba(TbTe2)2,AcCl3,0.6238112172863943,77.6048477689256,0.0275123038993309,0.6100550653367288,0.6375673692360597,71.37059397521355,88.23008391530071,1.0413169977268188,5.0865,4.0452,15.469499303872531,-1.1537006734821451,-0.2644615840996737,3.6075,6.0587,67.94733194733195,0.0163944308717489,0.2713978690656188,Requires Buffer Layer (High Dislocation Risk),1.124,0.401,7.485,2.4612,Tier 2: Competitive Alternative
Ba2SnSe5 / Ba3Tb(BO2)9,Ba2SnSe5,Ba3Tb(BO2)9,0.5886224468217529,81.92890815829303,0.0185452315373058,0.5793498310531,0.5978950625904058,76.53990346209967,90.41411375995268,1.3426169977268192,5.1728,3.8302,15.94269133886722,-1.6193239198691614,0.1737246096809565,6.2206,4.2127,32.27823682602965,0.1418715330105935,0.1985287118382842,Requires Buffer Layer (High Dislocation Risk),1.064,0.293,7.714,2.4568,Tier 2: Competitive Alternative
Ba2InCuO4 / Ba3ZnB5PO14,Ba2InCuO4,Ba3ZnB5PO14,0.6085304212644744,76.81334714994232,0.0245092076933765,0.5962758174177861,0.6207850251111626,69.56490718894088,87.92165804723365,1.3662169977268188,4.8405000000000005,3.4743,15.63042719367385,-0.792039779394841,-0.1228161068416659,4.5464,4.0268,11.4288228048566,0.5008524262387424,0.3452553050584627,Requires Buffer Layer (High Dislocation Risk),0.965,0.51,7.563,2.4554,Tier 2: Competitive Alternative
Ba(LuTe2)2 / Ba3B6H2O13,Ba(LuTe2)2,Ba3B6H2O13,0.5957173191334004,74.86604952801694,0.006009950242514,0.5927123440121433,0.5987222942546574,63.66656878336676,86.97085368637082,1.3820169977268193,5.0891,3.7071,15.483711135885049,-1.1446596416517862,-0.3372177713037145,3.6075,3.942,9.27234927234928,0.5706511903802212,0.3292583436029981,Requires Buffer Layer (High Dislocation Risk),1.03,0.487,7.492,2.4552,Tier 2: Competitive Alternative
Ba2Na2U(S2O)2 / Ba2P2O7,Ba2Na2U(S2O)2,Ba2P2O7,0.6010748073086056,78.69191498664097,0.0358740640058895,0.5831377753056608,0.6190118393115503,75.13955042357101,88.10035849040652,1.5081917121269697,5.1483,3.6401,15.208272736853196,-0.8596866815024633,0.1118375868794813,4.7776,4.4602,6.643503014065624,0.6690262831867496,0.4072732741438012,Requires Buffer Layer (High Dislocation Risk),1.011,0.602,7.359,2.4548,Tier 2: Competitive Alternative
Ba3Ta2Se9 / Ba2YC2(O2F)3,Ba3Ta2Se9,Ba2YC2(O2F)3,0.5854021573558309,82.47250452779225,0.0162410545422562,0.5772816300847028,0.593522684626959,76.97011489652574,90.69800117720963,1.5010593186159011,5.263999999999999,3.7629,16.005943047621138,-1.6186625436956852,0.1639958542613409,6.2292,4.3614,29.984588711230977,0.1629898064855305,0.1926217613187149,Requires Buffer Layer (High Dislocation Risk),1.045,0.285,7.745,2.4539,Tier 2: Competitive Alternative
Ba2SiTe4 / Ba3B6H2O13,Ba2SiTe4,Ba3B6H2O13,0.5977497922671349,81.22658671163155,0.0220691706530103,0.5867152069406297,0.6087843775936401,76.05317665997656,90.06611168656298,1.3583169977268197,5.0891,3.7308,15.483711135885049,-1.5795641996279752,-0.1060362388763804,3.4357,3.942,14.736443810577176,0.4100177405687877,0.3214347718558934,Requires Buffer Layer (High Dislocation Risk),1.036,0.475,7.492,2.4538,Tier 2: Competitive Alternative
Ba3(TaS4)2 / Ba3ZnB5PO14,Ba3(TaS4)2,Ba3ZnB5PO14,0.6037825113198949,80.63570608933487,0.0181062641421291,0.5947293792488304,0.6128356433909595,74.32474249252603,89.92053812103089,1.000616997726819,4.8405000000000005,3.8399,15.63042719367385,-1.1745555847410036,-0.0043490715904059,5.6703,4.0268,28.9843570886902,0.173157515612099,0.2593368310098438,Requires Buffer Layer (High Dislocation Risk),1.067,0.383,7.563,2.4516,Tier 2: Competitive Alternative
Ba3In2O6 / AcCl3,Ba3In2O6,AcCl3,0.6010111190263123,81.046575059257,0.0230365834171518,0.5894928273177363,0.6125294107348882,75.9881573887989,89.92711371262236,1.107916997726819,5.0865,3.9786,15.469499303872531,-0.4387514357765147,0.1290906348966974,4.7259,6.0587,28.20203559110433,0.1815501866080753,0.2662432518456018,Requires Buffer Layer (High Dislocation Risk),1.105,0.393,7.485,2.4511,Tier 2: Competitive Alternative
Ba(DyTe2)2 / AcCl3,Ba(DyTe2)2,AcCl3,0.6198778974725512,76.72743128666839,0.0298541343785649,0.6049508302832687,0.6348049646618337,70.45266858301622,87.72443448079986,1.041616997726819,5.0865,4.0449,15.469499303872531,-1.16180271669643,-0.2748399218769314,3.663,6.0587,65.40267540267541,0.0191230309417931,0.2516303851509622,Requires Buffer Layer (High Dislocation Risk),1.124,0.372,7.485,2.4509,Tier 2: Competitive Alternative
Ba2Ni(PO4)2 / Ba4Bi3F17,Ba2Ni(PO4)2,Ba4Bi3F17,0.6066863993775117,78.47688429405872,0.0361037479789414,0.588634525388041,0.6247382733669824,74.71343109496162,88.11920598503858,1.1930169977268188,4.9991,3.8061,14.995201535508638,-0.5852039981478887,-0.1597698431465279,4.4076,4.7946,8.780288592431244,0.5878946817230026,0.4097662307808558,Requires Buffer Layer (High Dislocation Risk),1.057,0.606,7.256,2.4488,Tier 2: Competitive Alternative
Ba(HoTe2)2 / AcCl3,Ba(HoTe2)2,AcCl3,0.6181084119810794,76.8838843706006,0.030296246964958,0.6029602884986003,0.6332565354635583,70.80109289104941,87.77080936252939,1.0404169977268192,5.0865,4.0461,15.469499303872531,-1.1697901736011895,-0.278119670794098,3.6538,6.0587,65.81914718922765,0.018647216283927,0.2459635273117001,Requires Buffer Layer (High Dislocation Risk),1.124,0.363,7.485,2.4481,Tier 2: Competitive Alternative
Ba(YTe2)2 / AcCl3,Ba(YTe2)2,AcCl3,0.6194112869732484,76.75307718227671,0.0292334060947826,0.6047945839258572,0.6340279900206398,70.37145113381456,87.75734658987523,1.061316997726819,5.0865,4.0252,15.469499303872531,-1.1528859286011903,-0.2898241081188512,3.6538,6.0587,65.81914718922765,0.018647216283927,0.2482596942847609,Requires Buffer Layer (High Dislocation Risk),1.118,0.367,7.485,2.447,Tier 2: Competitive Alternative
Ba4LaGe3SbSe13 / Ba3Tb(BO2)9,Ba4LaGe3SbSe13,Ba3Tb(BO2)9,0.5963705623540696,82.6582097656864,0.0155186138003684,0.5886112554538854,0.6041298692542538,76.95162670919066,90.9707147883358,1.4883785721190117,5.1728,3.6844,15.836215417645372,-1.6733283967956532,-0.0533058299858864,5.952,4.2127,29.222110215053764,0.1706846344774914,0.2316187512052293,Requires Buffer Layer (High Dislocation Risk),1.023,0.342,7.663,2.4449,Tier 2: Competitive Alternative
Ba2InSbSe5 / Ba3B6H2O13,Ba2InSbSe5,Ba3B6H2O13,0.5891025384210118,83.73352788133684,0.014773903034195,0.5817155869039142,0.5964894899381092,78.52822970050384,91.450068964565,1.0234169977268193,5.0891,4.0657,15.483711135885049,-1.4518466963946763,0.138795287404383,5.8583,3.942,32.710854684806165,0.138206448454338,0.2305240926985398,Requires Buffer Layer (High Dislocation Risk),1.129,0.341,7.492,2.444,Tier 2: Competitive Alternative
Ba2MnTe3 / AcCl3,Ba2MnTe3,AcCl3,0.6107869184824593,80.5510179266829,0.0276835673829344,0.5969451347909921,0.6246287021739265,76.14861674928632,89.54027880886761,1.0806169977268187,5.0865,4.0059000000000005,15.469499303872531,-1.480289565969827,-0.1002271649317256,3.6507,6.0587,65.95995288574792,0.0184890400979914,0.2401164889683224,Requires Buffer Layer (High Dislocation Risk),1.113,0.355,7.485,2.4406,Tier 2: Competitive Alternative
Ba(ErTe2)2 / AcCl3,Ba(ErTe2)2,AcCl3,0.6139484899838197,76.66325879780335,0.0285746522114019,0.5996611638781186,0.6282358160895206,70.12968059537133,87.70696423240364,1.0403169977268183,5.0865,4.0462,15.469499303872531,-1.1728175086011925,-0.2981562947951164,3.6075,6.0587,67.94733194733195,0.0163944308717489,0.2279733717223343,Requires Buffer Layer (High Dislocation Risk),1.124,0.337,7.485,2.4388,Tier 2: Competitive Alternative
Ba(TmTe2)2 / AcCl3,Ba(TmTe2)2,AcCl3,0.6135848557123048,76.58819667695231,0.0279403352601115,0.599614688082249,0.6275550233423606,69.88811768417192,87.69109160736144,1.039516997726819,5.0865,4.047,15.469499303872531,-1.1851495828869023,-0.3059550284161106,3.626,6.0587,67.09045780474352,0.0172667481862082,0.2264896371284351,Requires Buffer Layer (High Dislocation Risk),1.124,0.335,7.485,2.4381,Tier 2: Competitive Alternative
Ba2FeMoO6 / AcCl3,Ba2FeMoO6,AcCl3,0.600639740149256,76.49434795344023,0.0182657854673887,0.5915068474155616,0.6097726328829504,68.16630416982271,87.66884310546713,1.1591169977268192,5.0865,3.9274,15.469499303872531,-0.4395382226249995,-0.3206701634669246,4.736,6.0587,27.92863175675676,0.1845781696881239,0.2307380928941278,Requires Buffer Layer (High Dislocation Risk),1.091,0.341,7.485,2.427,Tier 2: Competitive Alternative
Al(TeCl2)2 / B5H12NO12,Al(TeCl2)2,B5H12NO12,0.5923627302164245,82.01792605193347,0.0260667724887438,0.5793293439720526,0.6053961164607965,78.51108273181194,89.91509626100932,1.5829600079347874,5.5022,3.9192,15.237615777801494,-0.4727999402777791,0.0555215350071443,4.625,3.6013,22.13405405405405,0.2620787441280094,0.2659854047328821,Requires Buffer Layer (High Dislocation Risk),1.089,0.393,7.373,2.4163,Tier 2: Competitive Alternative
Ba3Zr2S7 / Ba4Bi3F17,Ba3Zr2S7,Ba4Bi3F17,0.593956247075532,81.74118090702665,0.0284315026728537,0.5797404957391051,0.6081719984119589,78.31108455728601,89.95534468965317,1.082816997726819,4.9991,3.9163,14.995201535508638,-1.3537558933333291,-0.0627377882184715,5.6641,4.7946,15.351070779117606,0.3950512474421813,0.3201907940404422,Requires Buffer Layer (High Dislocation Risk),1.088,0.473,7.256,2.4147,Tier 2: Competitive Alternative
Ba3Zr6BeCl18 / Ba3ZnB5PO14,Ba3Zr6BeCl18,Ba3ZnB5PO14,0.6099935365142217,76.84657539205033,0.0325069008014078,0.5937400861135178,0.6262469869149256,71.24615450407062,87.61094836458034,1.2822169977268187,4.8405000000000005,3.5583,15.63042719367385,-0.7303643702281737,-0.0300986426102352,5.4707,4.0268,26.393331749136312,0.2025443162250883,0.2449209792782595,Requires Buffer Layer (High Dislocation Risk),0.988,0.362,7.563,2.4128,Tier 2: Competitive Alternative
Ba2ThS6 / Ba2CaP4(H3O8)2,Ba2ThS6,Ba2CaP4(H3O8)2,0.6045713129906031,73.64221214239215,0.0155202509523597,0.5968111875144232,0.612331438466783,63.1591596877156,86.4471927306692,1.5637519865247549,5.4657,3.902,15.505889799219378,-0.578295468197866,-0.3364941055868785,5.9981,3.8994,34.989413314216165,0.1204091797178487,0.1996840821570317,Requires Buffer Layer (High Dislocation Risk),1.084,0.295,7.503,2.4126,Tier 2: Competitive Alternative
Ba2SmMoO6 / AcCl3,Ba2SmMoO6,AcCl3,0.5820895751033128,82.28511663698423,0.0188955927122823,0.5726417787471716,0.591537371459454,77.0890488367049,90.65072692164289,1.1639169977268191,5.0865,3.9226,15.469499303872531,0.0773283938750002,-0.1727935552949573,4.736,6.0587,27.92863175675676,0.1845781696881239,0.200123799574698,Requires Buffer Layer (High Dislocation Risk),1.09,0.296,7.485,2.4107,Tier 2: Competitive Alternative
Ag15P4S16Cl3 / Ba(ClO4)2,Ag15P4S16Cl3,Ba(ClO4)2,0.6125480666043379,80.38259652502302,0.0257077557608511,0.5996941887239123,0.6254019444847635,75.44522454097851,89.56193219318179,1.481216997726819,5.4454,3.9642,14.536388917989578,-0.6287455891763508,0.0149841077644922,4.7847,5.402,12.901540326457251,0.4581570774735136,0.4086255319650911,Requires Buffer Layer (High Dislocation Risk),1.101,0.604,7.034,2.4103,Tier 2: Competitive Alternative
Ba3Zr2S7 / Ba2ErCl7,Ba3Zr2S7,Ba2ErCl7,0.5950049202298808,79.24165868291227,0.0279962633471342,0.5810067885563137,0.609003051903448,74.18313341158591,88.86492020142619,1.082816997726819,4.9184,3.8356,14.561551678946907,-0.7159841736250012,-0.1838043591615393,5.6641,6.0014,5.955050228632968,0.6974806282209023,0.4149669875522098,Requires Buffer Layer (High Dislocation Risk),1.065,0.613,7.046,2.4023,Tier 2: Competitive Alternative
Ba2Zr6BCl17 / Ba4Bi3F17,Ba2Zr6BCl17,Ba4Bi3F17,0.6004984896351429,79.89502943536728,0.0255041953811548,0.5877463919445653,0.6132505873257202,74.76541297099688,89.20662068309699,1.3409169977268192,4.9991,3.6582,14.995201535508638,-1.178324717932688,-0.1080312722103766,5.4162,4.7946,11.476681067907387,0.4994043430650016,0.3505829817980445,Requires Buffer Layer (High Dislocation Risk),1.016,0.518,7.256,2.4017,Tier 2: Competitive Alternative
Ba3Ta2Se9 / Ba3Tb(BO2)9,Ba3Ta2Se9,Ba3Tb(BO2)9,0.5972708209698788,82.04764668560628,0.0174032473326981,0.5885691973035297,0.6059724446362279,76.38281464960393,90.61884999641562,1.5010593186159011,5.1728,3.6717,15.514640704879527,-1.5547116225743325,-0.0147343192526622,6.2292,4.2127,32.37173312784948,0.1410712983664085,0.2185868325496486,Requires Buffer Layer (High Dislocation Risk),1.02,0.323,7.507,2.3978,Tier 2: Competitive Alternative
Ba3ThSe7 / Ba2ErCl7,Ba3ThSe7,Ba2ErCl7,0.5927655741366131,80.43211141824385,0.0272551062729985,0.5791380210001138,0.6063931272731123,75.9585190783348,89.41291990208286,1.178416997726819,4.9184,3.74,14.561551678946907,-0.9271360121903368,-0.0205882352941176,6.3102,6.0014,4.893664226173493,0.7437378297009335,0.4243649070778948,Semi-Coherent (Moderate Strain Risk),1.039,0.627,7.046,2.3965,Tier 1: Next-Gen Breakthrough
Ba3NbAs3O / Ba3Al2B10H4O23,Ba3NbAs3O,Ba3Al2B10H4O23,0.5881846254294325,82.5972685534424,0.0190729327267513,0.5786481590660568,0.5977210917928082,77.61352021367513,90.79302357360926,1.323916997726819,4.9577,3.6338,14.772212483504363,-1.3329336609623024,-0.0053387638284991,4.0931,3.8242,6.569592729227234,0.6720245810945422,0.3860834894548121,Requires Buffer Layer (High Dislocation Risk),1.009,0.571,7.148,2.3904,Tier 2: Competitive Alternative
Ba2Tl2O5 / Ba2Li(BO2)5,Ba2Tl2O5,Ba2Li(BO2)5,0.5907752712923633,81.6543094030459,0.0277722083157897,0.5768891671344684,0.6046613754502581,78.11639174884523,89.8572253426688,1.0156169977268188,4.951700000000001,3.9361,14.739986635745453,-1.0676141158796302,0.0441807880897335,4.7113,4.0823,13.350879799630668,0.4458698311907719,0.3284968097958676,Requires Buffer Layer (High Dislocation Risk),1.093,0.485,7.132,2.3903,Tier 2: Competitive Alternative
Ba3In2O6 / Ba2Li(BO2)5,Ba3In2O6,Ba2Li(BO2)5,0.5971001172580819,80.92050050616096,0.0249099429603493,0.5846451457779072,0.6095550887382565,76.18514186369916,89.79029788559662,1.107916997726819,4.951700000000001,3.8438,14.739986635745453,-0.5304655148274415,0.003173942452781,4.7259,4.0823,13.6185700078292,0.4387070128230868,0.3370068469108969,Requires Buffer Layer (High Dislocation Risk),1.068,0.498,7.132,2.3845,Tier 2: Competitive Alternative
Ba(FeBr4)2 / Ba2B2AsH3F18,Ba(FeBr4)2,Ba2B2AsH3F18,0.5815246248524818,84.4978594657875,0.019175229968005,0.5719370098684793,0.5911122398364843,80.74517260754361,91.5544308436032,1.181116997726819,5.05,3.8689,15.270750404674889,-1.6334808768283804,-0.1486469022202693,6.1913,4.3518,29.71104614539757,0.1657096212774993,0.2015656473642313,Requires Buffer Layer (High Dislocation Risk),1.075,0.298,7.389,2.3814,Tier 2: Competitive Alternative
Ba(ErSe2)2 / AlPO4,Ba(ErSe2)2,AlPO4,0.5986096810268415,81.14463759256124,0.0251653913996688,0.586026985327007,0.6111923767266759,76.69647913922618,89.78229967448218,1.6213687348322552,5.6178,3.9964,14.92758383152508,-0.8902690412996024,0.0717645881293163,5.698,4.0145,29.545454545454557,0.1673780922768024,0.2539746440155602,Requires Buffer Layer (High Dislocation Risk),1.11,0.375,7.223,2.3812,Tier 2: Competitive Alternative
Ba2SiTe4 / AcCl3,Ba2SiTe4,AcCl3,0.5890459580185252,82.64784321140615,0.019817259126016,0.5791373284555171,0.5989545875815332,77.85914039081526,90.77848148306688,1.3583169977268197,5.0865,3.7282,15.469499303872531,-1.637764141815475,-0.1555710530550936,3.4357,6.0587,76.34543178973716,0.0098636536794713,0.1467096357857212,Requires Buffer Layer (High Dislocation Risk),1.036,0.217,7.485,2.3614,Tier 2: Competitive Alternative
Ba2MnSe3 / Ba2ErCl7,Ba2MnSe3,Ba2ErCl7,0.585228997247335,79.63540171248893,0.0237703620890897,0.5733438162027901,0.5971141782918798,74.01369945399497,89.13521268701582,1.322916997726819,4.9184,3.5955,14.561551678946907,-1.092756901339618,-0.1918231122236127,5.7412,6.0014,4.532153556747722,0.7601836043685091,0.3849999091490236,Semi-Coherent (Moderate Strain Risk),0.999,0.569,7.046,2.3601,Tier 1: Next-Gen Breakthrough
Ba2InCuO4 / Ba2Li(BO2)5,Ba2InCuO4,Ba2Li(BO2)5,0.5981363430594309,78.6354553527299,0.0293480623188125,0.5834623119000246,0.6128103742188372,73.4915542377299,88.53450742260931,1.3662169977268188,4.951700000000001,3.5855,14.739986635745453,-0.807113588842594,-0.1781341514433133,4.5464,4.0823,10.208076720042234,0.5392431796901892,0.3422417601766499,Requires Buffer Layer (High Dislocation Risk),0.996,0.506,7.132,2.3585,Tier 2: Competitive Alternative
Ba3(TaS4)2 / Ba2Li(BO2)5,Ba3(TaS4)2,Ba2Li(BO2)5,0.5948368656842162,80.80637824735112,0.0295375974638568,0.5800680669522877,0.6096056644161446,77.19224998480053,89.33945291513048,1.000616997726819,4.951700000000001,3.9511,14.739986635745453,-1.1896293941887566,-0.0578826149679836,5.6703,4.0823,28.00557289737756,0.1837209662288647,0.23996358258437,Requires Buffer Layer (High Dislocation Risk),1.098,0.355,7.132,2.3462,Tier 2: Competitive Alternative
Ba(TmSe2)2 / AlPO4,Ba(TmSe2)2,AlPO4,0.5989627372440784,81.15901563522212,0.0230857067259774,0.5874198838810898,0.6105055906070672,76.16213250854223,89.99167687677541,1.634587481610209,5.6178,3.9832,14.642532044185302,-0.8976119305853127,0.073006627836915,5.7165,4.0145,29.773462783171524,0.1650850475163426,0.2534523871856317,Requires Buffer Layer (High Dislocation Risk),1.106,0.375,7.085,2.3449,Tier 2: Competitive Alternative
Ba(ErSe2)2 / Ba2HoCl7,Ba(ErSe2)2,Ba2HoCl7,0.5822357306673954,82.32332717591974,0.019525179853203,0.5724731407407939,0.5919983205939969,77.34370162544994,90.58172692067892,1.6213687348322552,5.4559,3.8345,14.17882388680524,-0.6301757208035723,-0.1761637762420133,5.698,6.0199,5.649350649350639,0.7105004384917953,0.3928299278359249,Requires Buffer Layer (High Dislocation Risk),1.065,0.581,6.861,2.3444,Tier 2: Competitive Alternative
Ba(DySe2)2 / AlPO4,Ba(DySe2)2,AlPO4,0.5929666888330853,81.33802607077291,0.0248683557913854,0.5805325109373926,0.605400866728778,76.89706661687595,89.92764172654827,1.6309643547940598,5.6178,3.9869,14.71984402292912,-0.8872202683234103,0.079886628709022,5.7535,4.0145,30.22508038585209,0.1606355148548165,0.2307492698551229,Requires Buffer Layer (High Dislocation Risk),1.107,0.341,7.123,2.343,Tier 2: Competitive Alternative
